value,count
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:799,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:800,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:801,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:802,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:803,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:804,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:805,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:806,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:807,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:808,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:809,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:810,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:811,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:812,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:813,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:814,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:815,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:816,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:817,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:818,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:819,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:820,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:821,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:822,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:823,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:824,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:825,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:826,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:827,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:828,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:829,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:830,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:831,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:832,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:833,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:834,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:835,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:836,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:837,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:838,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:839,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:840,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:841,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:842,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:843,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:844,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:845,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:846,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:847,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:848,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:849,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:850,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:851,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:852,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:853,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:854,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:855,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:856,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:857,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:858,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:859,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:860,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:861,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:862,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:863,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:864,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:865,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:866,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:867,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:868,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:869,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:870,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:871,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:872,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:873,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:874,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:875,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:876,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:877,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:878,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:879,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:880,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:881,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:882,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:883,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:884,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:885,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:886,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:887,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:888,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:889,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:890,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:891,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:892,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:893,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:894,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:895,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:896,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:897,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:898,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:899,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:900,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:901,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:902,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:903,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:904,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:905,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:906,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:907,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:908,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:909,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:910,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:911,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:912,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:913,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:914,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:915,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:916,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:917,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:918,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:919,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:920,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:921,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:922,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:923,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:924,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:925,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:926,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:927,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:928,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:929,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:930,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:931,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:932,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:933,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:934,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:935,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:936,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:937,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:938,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:939,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:940,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:941,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:942,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:943,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:944,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:945,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:946,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:947,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:948,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:949,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:950,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:951,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:952,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:953,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:954,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:955,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:956,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:957,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:958,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:959,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:960,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:961,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:962,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:963,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:964,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:965,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:966,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:967,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:968,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:969,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:970,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:971,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:972,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:973,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:974,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:975,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:976,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:977,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:978,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:979,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:980,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:981,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:982,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:983,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:984,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:985,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:986,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:987,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:988,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:989,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:990,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:991,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:992,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:993,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:994,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:995,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:996,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:997,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:998,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:999,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1000,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1001,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1002,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1003,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1004,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1005,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1006,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1007,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1008,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1009,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1010,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1011,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1012,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1013,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1014,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1015,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1016,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1017,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1018,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1019,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1020,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1021,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1022,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1023,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1024,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1025,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1026,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1027,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1028,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1029,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1030,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1031,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1032,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1033,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1034,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1035,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1036,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1037,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1038,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1039,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1040,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1041,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1042,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1043,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1044,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1045,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1046,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1047,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1048,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1049,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1050,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1051,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1052,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1053,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1054,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1055,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1056,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1057,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1058,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1059,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1060,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1061,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1062,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1063,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1064,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1065,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1066,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1067,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1068,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1069,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1070,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1071,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1072,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1073,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1074,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1075,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1076,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1077,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1078,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1079,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1080,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1081,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1082,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1083,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1084,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1085,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1086,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1087,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1088,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1089,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1090,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1091,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1092,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1093,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1094,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1095,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1096,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1097,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1098,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1099,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1100,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1101,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1102,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1103,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1104,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1105,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1106,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1107,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1108,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1109,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1110,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1111,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1112,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1113,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1114,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1115,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1116,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1117,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1118,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1119,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1120,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1121,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1122,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1123,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1124,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1125,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1126,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1127,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1128,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1129,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1130,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1131,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1132,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1133,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1134,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1135,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1136,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1137,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1138,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1139,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1140,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1141,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1142,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1143,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1144,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1145,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1146,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1147,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1148,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1149,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1150,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1151,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1152,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1153,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1154,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1155,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1156,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1157,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1158,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1159,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1160,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1161,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1162,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1163,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1164,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1165,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1166,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1167,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1168,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1169,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1170,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1171,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1172,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1173,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1174,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1175,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1176,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1177,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1178,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1179,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1180,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1181,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1182,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1183,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1184,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1185,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1186,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1187,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1188,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1189,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1190,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1191,1
NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:1192,1
